service_id,date,exception_type
28245179,20221005,1
28245179,20220616,1
28245179,20221201,1
28245179,20221208,1
28245179,20220610,1
28245175,20220425,1
28245175,20220613,1
28245175,20220301,1
28245175,20221101,1
28245175,20221005,1
28245175,20220616,1
28245175,20221201,1
28245175,20221208,1
28245175,20220610,1
28245187,20220425,1
28245187,20220613,1
28245187,20220301,1
28245187,20221101,1
28245187,20221005,1
28245187,20220616,1
28245187,20221201,1
28245187,20221208,1
28245187,20220610,1
28245176,20220425,1
28245176,20220613,1
28245176,20220301,1
28245176,20221101,1
28245176,20221005,1
28245176,20220616,1
28245176,20221201,1
28245176,20221208,1
28245176,20220610,1
28245194,20220425,1
28245194,20220613,1
28245194,20220301,1
28245194,20221101,1
28245194,20221005,1
28245194,20220616,1
28245194,20221201,1
28245194,20221208,1
28245194,20220610,1
28245197,20220425,1
28245197,20220613,1
28245197,20220301,1
28245197,20221101,1
28245197,20221005,1
28245197,20220616,1
28245197,20221201,1
28245197,20221208,1
28245197,20220610,1
28245177,20220425,1
28245177,20220613,1
28245177,20220301,1
28245177,20221101,1
28245177,20221005,1
28245177,20220616,1
28245177,20221201,1
28245177,20221208,1
28245177,20220610,1
28245188,20220425,1
28245188,20220613,1
28245188,20220301,1
28245188,20221101,1
28245188,20221005,1
28245188,20220616,1
28245188,20221201,1
28245188,20221208,1
28245188,20220610,1
28245185,20220425,1
28245185,20220613,1
28245185,20220301,1
28245185,20221101,1
28245185,20221005,1
28245185,20220616,1
28245185,20221201,1
28245185,20221208,1
28245185,20220610,1
28245190,20220425,1
28245190,20220613,1
28245190,20220301,1
28245190,20221101,1
28245190,20221005,1
28245190,20220616,1
28245190,20221201,1
28245190,20221208,1
28245190,20220610,1
28245178,20220425,1
28245178,20220613,1
28245178,20220301,1
28245178,20221101,1
28245178,20221005,1
28245178,20220616,1
28245178,20221201,1
28245178,20221208,1
28245178,20220610,1
28245180,20220425,1
28245180,20220613,1
28245180,20220301,1
28245180,20221101,1
28245180,20221005,1
28245180,20220616,1
28245180,20221201,1
28245180,20221208,1
28245180,20220610,1
28245186,20220425,1
28245186,20220613,1
28245186,20220301,1
28245186,20221101,1
28245186,20221005,1
28245186,20220616,1
28245186,20221201,1
28245186,20221208,1
28245186,20220610,1
28245193,20220425,1
28245193,20220613,1
28245193,20220301,1
28245193,20221101,1
28245193,20221005,1
28245193,20220616,1
28245193,20221201,1
28245193,20221208,1
28245193,20220610,1
28245195,20220425,1
28245195,20220613,1
28245195,20220301,1
28245195,20221101,1
28245195,20221005,1
28245195,20220616,1
28245195,20221201,1
28245195,20221208,1
28245195,20220610,1
28245196,20220425,1
28245196,20220613,1
28245196,20220301,1
28245196,20221101,1
28245196,20221005,1
28245196,20220616,1
28245196,20221201,1
28245196,20221208,1
28245196,20220610,1
28245200,20220425,1
28245200,20220613,1
28245200,20220301,1
28245200,20221101,1
28245200,20221005,1
28245200,20220616,1
28245200,20221201,1
28245200,20221208,1
28245200,20220610,1
28245202,20220425,1
28245202,20220613,1
28245202,20220301,1
28245202,20221101,1
28245202,20221005,1
28245202,20220616,1
28245202,20221201,1
28245202,20221208,1
28245202,20220610,1
28245166,20220425,1
28245166,20220613,1
28245166,20220301,1
28245166,20221101,1
28245166,20221005,1
28245166,20220616,1
28245166,20221201,1
28245166,20221208,1
28245166,20220610,1
28270567,20220425,1
28270567,20220613,1
28270567,20220301,1
28270567,20221101,1
28270567,20221005,1
28270567,20220616,1
28270567,20221201,1
28270567,20221208,1
28270567,20220610,1
28270568,20220425,1
28270568,20220613,1
28270568,20220301,1
28270568,20221101,1
28270568,20221005,1
28270568,20220616,1
28270568,20221201,1
28270568,20221208,1
28270568,20220610,1
28270569,20220425,1
28270569,20220613,1
28270569,20220301,1
28270569,20221101,1
28270569,20221005,1
28270569,20220616,1
28270569,20221201,1
28270569,20221208,1
28270569,20220610,1
28270570,20220425,1
28270570,20220613,1
28270570,20220301,1
28270570,20221101,1
28270570,20221005,1
28270570,20220616,1
28270570,20221201,1
28270570,20221208,1
28270570,20220610,1
28270571,20220425,1
28270571,20220613,1
28270571,20220301,1
28270571,20221101,1
28270571,20221005,1
28270571,20220616,1
28270571,20221201,1
28270571,20221208,1
28270571,20220610,1
28270572,20220425,1
28270572,20220613,1
28270572,20220301,1
28270572,20221101,1
28270572,20221005,1
28270572,20220616,1
28270572,20221201,1
28270572,20221208,1
28270572,20220610,1
28270573,20220425,1
28270573,20220613,1
28270573,20220301,1
28270573,20221101,1
28270573,20221005,1
28270573,20220616,1
28270573,20221201,1
28270573,20221208,1
28270573,20220610,1
28270574,20220425,1
28270574,20220613,1
28270574,20220301,1
28270574,20221101,1
28270574,20221005,1
28270574,20220616,1
28270574,20221201,1
28270574,20221208,1
28270574,20220610,1
28270575,20220425,1
28270575,20220613,1
28270575,20220301,1
28270575,20221101,1
28270575,20221005,1
28270575,20220616,1
28270575,20221201,1
28270575,20221208,1
28270575,20220610,1
28270576,20220425,1
28270576,20220613,1
28270576,20220301,1
28270576,20221101,1
28270576,20221005,1
28270576,20220616,1
28270576,20221201,1
28270576,20221208,1
28270576,20220610,1
28270577,20220425,1
28270577,20220613,1
28270577,20220301,1
28270577,20221101,1
28270577,20221005,1
28270577,20220616,1
28270577,20221201,1
28270577,20221208,1
28270577,20220610,1
28263085,20220425,1
28263085,20220613,1
28263085,20220301,1
28263085,20221101,1
28263085,20221005,1
28263085,20220616,1
28263085,20221201,1
28263085,20221208,1
28263085,20220610,1
28263086,20220425,1
28263086,20220613,1
28263086,20220301,1
28263086,20221101,1
28263086,20221005,1
28263086,20220616,1
28263086,20221201,1
28263086,20221208,1
28263086,20220610,1
28263087,20220425,1
28263087,20220613,1
28263087,20220301,1
28263087,20221101,1
28263087,20221005,1
28263087,20220616,1
28263087,20221201,1
28263087,20221208,1
28263087,20220610,1
28263088,20220425,1
28263088,20220613,1
28263088,20220301,1
28263088,20221101,1
28263088,20221005,1
28263088,20220616,1
28263088,20221201,1
28263088,20221208,1
28263088,20220610,1
28263886,20220425,1
28263886,20220613,1
28263886,20220301,1
28263886,20221101,1
28263886,20221005,1
28263886,20220616,1
28263886,20221201,1
28263886,20221208,1
28263886,20220610,1
28263887,20220425,1
28263887,20220613,1
28263887,20220301,1
28263887,20221101,1
28263887,20221005,1
28263887,20220616,1
28263887,20221201,1
28263887,20221208,1
28263887,20220610,1
28263888,20220425,1
28263888,20220613,1
28263888,20220301,1
28263888,20221101,1
28263888,20221005,1
28263888,20220616,1
28263888,20221201,1
28263888,20221208,1
28263888,20220610,1
28263893,20220425,1
28263893,20220613,1
28263893,20220301,1
28263893,20221101,1
28263893,20221005,1
28263893,20220616,1
28263893,20221201,1
28263893,20221208,1
28263893,20220610,1
28263889,20220425,1
28263889,20220613,1
28263889,20220301,1
28263889,20221101,1
28263889,20221005,1
28263889,20220616,1
28263889,20221201,1
28263889,20221208,1
28263889,20220610,1
28263890,20220425,1
28263890,20220613,1
28263890,20220301,1
28263890,20221101,1
28263890,20221005,1
28263890,20220616,1
28263890,20221201,1
28263890,20221208,1
28263890,20220610,1
28263906,20220425,1
28263906,20220613,1
28263906,20220301,1
28263906,20221101,1
28263906,20221005,1
28263906,20220616,1
28263906,20221201,1
28263906,20221208,1
28263906,20220610,1
28263891,20220425,1
28263891,20220613,1
28263891,20220301,1
28263891,20221101,1
28263891,20221005,1
28263891,20220616,1
28263891,20221201,1
28263891,20221208,1
28263891,20220610,1
28263892,20220425,1
28263892,20220613,1
28263892,20220301,1
28263892,20221101,1
28263892,20221005,1
28263892,20220616,1
28263892,20221201,1
28263892,20221208,1
28263892,20220610,1
28263897,20220425,1
28263897,20220613,1
28263897,20220301,1
28263897,20221101,1
28263897,20221005,1
28263897,20220616,1
28263897,20221201,1
28263897,20221208,1
28263897,20220610,1
28263894,20220425,1
28263894,20220613,1
28263894,20220301,1
28263894,20221101,1
28263894,20221005,1
28263894,20220616,1
28263894,20221201,1
28263894,20221208,1
28263894,20220610,1
28263903,20220425,1
28263903,20220613,1
28263903,20220301,1
28263903,20221101,1
28263903,20221005,1
28263903,20220616,1
28263903,20221201,1
28263903,20221208,1
28263903,20220610,1
28263915,20220425,1
28263915,20220613,1
28263915,20220301,1
28263915,20221101,1
28263915,20221005,1
28263915,20220616,1
28263915,20221201,1
28263915,20221208,1
28263915,20220610,1
28263895,20220425,1
28263895,20220613,1
28263895,20220301,1
28263895,20221101,1
28263895,20221005,1
28263895,20220616,1
28263895,20221201,1
28263895,20221208,1
28263895,20220610,1
28263896,20220425,1
28263896,20220613,1
28263896,20220301,1
28263896,20221101,1
28263896,20221005,1
28263896,20220616,1
28263896,20221201,1
28263896,20221208,1
28263896,20220610,1
28263898,20220425,1
28263898,20220613,1
28263898,20220301,1
28263898,20221101,1
28263898,20221005,1
28263898,20220616,1
28263898,20221201,1
28263898,20221208,1
28263898,20220610,1
28263899,20220425,1
28263899,20220613,1
28263899,20220301,1
28263899,20221101,1
28263899,20221005,1
28263899,20220616,1
28263899,20221201,1
28263899,20221208,1
28263899,20220610,1
28263900,20220425,1
28263900,20220613,1
28263900,20220301,1
28263900,20221101,1
28263900,20221005,1
28263900,20220616,1
28263900,20221201,1
28263900,20221208,1
28263900,20220610,1
28263901,20220425,1
28263901,20220613,1
28263901,20220301,1
28263901,20221101,1
28263901,20221005,1
28263901,20220616,1
28263901,20221201,1
28263901,20221208,1
28263901,20220610,1
28263902,20220425,1
28263902,20220613,1
28263902,20220301,1
28263902,20221101,1
28263902,20221005,1
28263902,20220616,1
28263902,20221201,1
28263902,20221208,1
28263902,20220610,1
28263904,20220425,1
28263904,20220613,1
28263904,20220301,1
28263904,20221101,1
28263904,20221005,1
28263904,20220616,1
28263904,20221201,1
28263904,20221208,1
28263904,20220610,1
28263905,20220425,1
28263905,20220613,1
28263905,20220301,1
28263905,20221101,1
28263905,20221005,1
28263905,20220616,1
28263905,20221201,1
28263905,20221208,1
28263905,20220610,1
28263909,20220425,1
28263909,20220613,1
28263909,20220301,1
28263909,20221101,1
28263909,20221005,1
28263909,20220616,1
28263909,20221201,1
28263909,20221208,1
28263909,20220610,1
28263907,20220425,1
28263907,20220613,1
28263907,20220301,1
28263907,20221101,1
28263907,20221005,1
28263907,20220616,1
28263907,20221201,1
28263907,20221208,1
28263907,20220610,1
28263908,20220425,1
28263908,20220613,1
28263908,20220301,1
28263908,20221101,1
28263908,20221005,1
28263908,20220616,1
28263908,20221201,1
28263908,20221208,1
28263908,20220610,1
28263910,20220425,1
28263910,20220613,1
28263910,20220301,1
28263910,20221101,1
28263910,20221005,1
28263910,20220616,1
28263910,20221201,1
28263910,20221208,1
28263910,20220610,1
28263911,20220425,1
28263911,20220613,1
28263911,20220301,1
28263911,20221101,1
28263911,20221005,1
28263911,20220616,1
28263911,20221201,1
28263911,20221208,1
28263911,20220610,1
28263912,20220425,1
28263912,20220613,1
28263912,20220301,1
28263912,20221101,1
28263912,20221005,1
28263912,20220616,1
28263912,20221201,1
28263912,20221208,1
28263912,20220610,1
28263913,20220425,1
28263913,20220613,1
28263913,20220301,1
28263913,20221101,1
28263913,20221005,1
28263913,20220616,1
28263913,20221201,1
28263913,20221208,1
28263913,20220610,1
28263916,20220425,1
28263916,20220613,1
28263916,20220301,1
28263916,20221101,1
28263916,20221005,1
28263916,20220616,1
28263916,20221201,1
28263916,20221208,1
28263916,20220610,1
28263914,20220425,1
28263914,20220613,1
28263914,20220301,1
28263914,20221101,1
28263914,20221005,1
28263914,20220616,1
28263914,20221201,1
28263914,20221208,1
28263914,20220610,1
28288090,20220425,1
28288090,20220613,1
28288090,20220301,1
28288090,20221101,1
28288090,20221005,1
28288090,20220616,1
28288090,20221201,1
28288090,20221208,1
28288090,20220610,1
28288091,20220425,1
28288091,20220613,1
28288091,20220301,1
28288091,20221101,1
28288091,20221005,1
28288091,20220616,1
28288091,20221201,1
28288091,20221208,1
28288091,20220610,1
28288092,20220425,1
28288092,20220613,1
28288092,20220301,1
28288092,20221101,1
28288092,20221005,1
28288092,20220616,1
28288092,20221201,1
28288092,20221208,1
28288092,20220610,1
28288095,20220425,1
28288095,20220613,1
28288095,20220301,1
28288095,20221101,1
28288095,20221005,1
28288095,20220616,1
28288095,20221201,1
28288095,20221208,1
28288095,20220610,1
28288093,20220425,1
28288093,20220613,1
28288093,20220301,1
28288093,20221101,1
28288093,20221005,1
28288093,20220616,1
28288093,20221201,1
28288093,20221208,1
28288093,20220610,1
28288094,20220425,1
28288094,20220613,1
28288094,20220301,1
28288094,20221101,1
28288094,20221005,1
28288094,20220616,1
28288094,20221201,1
28288094,20221208,1
28288094,20220610,1
28288096,20220425,1
28288096,20220613,1
28288096,20220301,1
28288096,20221101,1
28288096,20221005,1
28288096,20220616,1
28288096,20221201,1
28288096,20221208,1
28288096,20220610,1
28288089,20220425,1
28288089,20220613,1
28288089,20220301,1
28288089,20221101,1
28288089,20221005,1
28288089,20220616,1
28288089,20221201,1
28288089,20221208,1
28288089,20220610,1
28288097,20220425,1
28288097,20220613,1
28288097,20220301,1
28288097,20221101,1
28288097,20221005,1
28288097,20220616,1
28288097,20221201,1
28288097,20221208,1
28288097,20220610,1
28244221,20220425,1
28244221,20220613,1
28244221,20220301,1
28244221,20221101,1
28244221,20221005,1
28244221,20220616,1
28244221,20221201,1
28244221,20221208,1
28244221,20220610,1
28244222,20220425,1
28244222,20220613,1
28244222,20220301,1
28244222,20221101,1
28244222,20221005,1
28244222,20220616,1
28244222,20221201,1
28244222,20221208,1
28244222,20220610,1
28244224,20220425,1
28244224,20220613,1
28244224,20220301,1
28244224,20221101,1
28244224,20221005,1
28244224,20220616,1
28244224,20221201,1
28244224,20221208,1
28244224,20220610,1
28244228,20220425,1
28244228,20220613,1
28244228,20220301,1
28244228,20221101,1
28244228,20221005,1
28244228,20220616,1
28244228,20221201,1
28244228,20221208,1
28244228,20220610,1
28244230,20220425,1
28244230,20220613,1
28244230,20220301,1
28244230,20221101,1
28244230,20221005,1
28244230,20220616,1
28244230,20221201,1
28244230,20221208,1
28244230,20220610,1
28244223,20220425,1
28244223,20220613,1
28244223,20220301,1
28244223,20221101,1
28244223,20221005,1
28244223,20220616,1
28244223,20221201,1
28244223,20221208,1
28244223,20220610,1
28244225,20220425,1
28244225,20220613,1
28244225,20220301,1
28244225,20221101,1
28244225,20221005,1
28244225,20220616,1
28244225,20221201,1
28244225,20221208,1
28244225,20220610,1
28244237,20220425,1
28244237,20220613,1
28244237,20220301,1
28244237,20221101,1
28244237,20221005,1
28244237,20220616,1
28244237,20221201,1
28244237,20221208,1
28244237,20220610,1
28244239,20220425,1
28244239,20220613,1
28244239,20220301,1
28244239,20221101,1
28244239,20221005,1
28244239,20220616,1
28244239,20221201,1
28244239,20221208,1
28244239,20220610,1
28244246,20220425,1
28244246,20220613,1
28244246,20220301,1
28244246,20221101,1
28244246,20221005,1
28244246,20220616,1
28244246,20221201,1
28244246,20221208,1
28244246,20220610,1
28244227,20220425,1
28244227,20220613,1
28244227,20220301,1
28244227,20221101,1
28244227,20221005,1
28244227,20220616,1
28244227,20221201,1
28244227,20221208,1
28244227,20220610,1
28244229,20220425,1
28244229,20220613,1
28244229,20220301,1
28244229,20221101,1
28244229,20221005,1
28244229,20220616,1
28244229,20221201,1
28244229,20221208,1
28244229,20220610,1
28244226,20220425,1
28244226,20220613,1
28244226,20220301,1
28244226,20221101,1
28244226,20221005,1
28244226,20220616,1
28244226,20221201,1
28244226,20221208,1
28244226,20220610,1
28244238,20220425,1
28244238,20220613,1
28244238,20220301,1
28244238,20221101,1
28244238,20221005,1
28244238,20220616,1
28244238,20221201,1
28244238,20221208,1
28244238,20220610,1
28244240,20220425,1
28244240,20220613,1
28244240,20220301,1
28244240,20221101,1
28244240,20221005,1
28244240,20220616,1
28244240,20221201,1
28244240,20221208,1
28244240,20220610,1
28244242,20220425,1
28244242,20220613,1
28244242,20220301,1
28244242,20221101,1
28244242,20221005,1
28244242,20220616,1
28244242,20221201,1
28244242,20221208,1
28244242,20220610,1
28244234,20220425,1
28244234,20220613,1
28244234,20220301,1
28244234,20221101,1
28244234,20221005,1
28244234,20220616,1
28244234,20221201,1
28244234,20221208,1
28244234,20220610,1
28244231,20220425,1
28244231,20220613,1
28244231,20220301,1
28244231,20221101,1
28244231,20221005,1
28244231,20220616,1
28244231,20221201,1
28244231,20221208,1
28244231,20220610,1
28244236,20220425,1
28244236,20220613,1
28244236,20220301,1
28244236,20221101,1
28244236,20221005,1
28244236,20220616,1
28244236,20221201,1
28244236,20221208,1
28244236,20220610,1
28244232,20220425,1
28244232,20220613,1
28244232,20220301,1
28244232,20221101,1
28244232,20221005,1
28244232,20220616,1
28244232,20221201,1
28244232,20221208,1
28244232,20220610,1
28244233,20220425,1
28244233,20220613,1
28244233,20220301,1
28244233,20221101,1
28244233,20221005,1
28244233,20220616,1
28244233,20221201,1
28244233,20221208,1
28244233,20220610,1
28244235,20220425,1
28244235,20220613,1
28244235,20220301,1
28244235,20221101,1
28244235,20221005,1
28244235,20220616,1
28244235,20221201,1
28244235,20221208,1
28244235,20220610,1
28244241,20220425,1
28244241,20220613,1
28244241,20220301,1
28244241,20221101,1
28244241,20221005,1
28244241,20220616,1
28244241,20221201,1
28244241,20221208,1
28244241,20220610,1
28244243,20220425,1
28244243,20220613,1
28244243,20220301,1
28244243,20221101,1
28244243,20221005,1
28244243,20220616,1
28244243,20221201,1
28244243,20221208,1
28244243,20220610,1
28244244,20220425,1
28244244,20220613,1
28244244,20220301,1
28244244,20221101,1
28244244,20221005,1
28244244,20220616,1
28244244,20221201,1
28244244,20221208,1
28244244,20220610,1
28244245,20220425,1
28244245,20220613,1
28244245,20220301,1
28244245,20221101,1
28244245,20221005,1
28244245,20220616,1
28244245,20221201,1
28244245,20221208,1
28244245,20220610,1
28244247,20220425,1
28244247,20220613,1
28244247,20220301,1
28244247,20221101,1
28244247,20221005,1
28244247,20220616,1
28244247,20221201,1
28244247,20221208,1
28244247,20220610,1
28244248,20220425,1
28244248,20220613,1
28244248,20220301,1
28244248,20221101,1
28244248,20221005,1
28244248,20220616,1
28244248,20221201,1
28244248,20221208,1
28244248,20220610,1
28277655,20220425,1
28277655,20220613,1
28277655,20220301,1
28277655,20221101,1
28277655,20221005,1
28277655,20220616,1
28277655,20221201,1
28277655,20221208,1
28277655,20220610,1
28277656,20220425,1
28277656,20220613,1
28277656,20220301,1
28277656,20221101,1
28277656,20221005,1
28277656,20220616,1
28277656,20221201,1
28277656,20221208,1
28277656,20220610,1
28277657,20220425,1
28277657,20220613,1
28277657,20220301,1
28277657,20221101,1
28277657,20221005,1
28277657,20220616,1
28277657,20221201,1
28277657,20221208,1
28277657,20220610,1
28277658,20220425,1
28277658,20220613,1
28277658,20220301,1
28277658,20221101,1
28277658,20221005,1
28277658,20220616,1
28277658,20221201,1
28277658,20221208,1
28277658,20220610,1
28277659,20220425,1
28277659,20220613,1
28277659,20220301,1
28277659,20221101,1
28277659,20221005,1
28277659,20220616,1
28277659,20221201,1
28277659,20221208,1
28277659,20220610,1
28277654,20220425,1
28277654,20220613,1
28277654,20220301,1
28277654,20221101,1
28277654,20221005,1
28277654,20220616,1
28277654,20221201,1
28277654,20221208,1
28277654,20220610,1
28277661,20220425,1
28277661,20220613,1
28277661,20220301,1
28277661,20221101,1
28277661,20221005,1
28277661,20220616,1
28277661,20221201,1
28277661,20221208,1
28277661,20220610,1
28277653,20220425,1
28277653,20220613,1
28277653,20220301,1
28277653,20221101,1
28277653,20221005,1
28277653,20220616,1
28277653,20221201,1
28277653,20221208,1
28277653,20220610,1
28277660,20220425,1
28277660,20220613,1
28277660,20220301,1
28277660,20221101,1
28277660,20221005,1
28277660,20220616,1
28277660,20221201,1
28277660,20221208,1
28277660,20220610,1
28286422,20220425,1
28286422,20220613,1
28286422,20220301,1
28286422,20221101,1
28286422,20221005,1
28286422,20220616,1
28286422,20221201,1
28286422,20221208,1
28286422,20220610,1
28286420,20220425,1
28286420,20220613,1
28286420,20220301,1
28286420,20221101,1
28286420,20221005,1
28286420,20220616,1
28286420,20221201,1
28286420,20221208,1
28286420,20220610,1
28286439,20220425,1
28286439,20220613,1
28286439,20220301,1
28286439,20221101,1
28286439,20221005,1
28286439,20220616,1
28286439,20221201,1
28286439,20221208,1
28286439,20220610,1
28286421,20220425,1
28286421,20220613,1
28286421,20220301,1
28286421,20221101,1
28286421,20221005,1
28286421,20220616,1
28286421,20221201,1
28286421,20221208,1
28286421,20220610,1
28286423,20220425,1
28286423,20220613,1
28286423,20220301,1
28286423,20221101,1
28286423,20221005,1
28286423,20220616,1
28286423,20221201,1
28286423,20221208,1
28286423,20220610,1
28286424,20220425,1
28286424,20220613,1
28286424,20220301,1
28286424,20221101,1
28286424,20221005,1
28286424,20220616,1
28286424,20221201,1
28286424,20221208,1
28286424,20220610,1
28286425,20220425,1
28286425,20220613,1
28286425,20220301,1
28286425,20221101,1
28286425,20221005,1
28286425,20220616,1
28286425,20221201,1
28286425,20221208,1
28286425,20220610,1
28286426,20220425,1
28286426,20220613,1
28286426,20220301,1
28286426,20221101,1
28286426,20221005,1
28286426,20220616,1
28286426,20221201,1
28286426,20221208,1
28286426,20220610,1
28286436,20220425,1
28286436,20220613,1
28286436,20220301,1
28286436,20221101,1
28286436,20221005,1
28286436,20220616,1
28286436,20221201,1
28286436,20221208,1
28286436,20220610,1
28286427,20220425,1
28286427,20220613,1
28286427,20220301,1
28286427,20221101,1
28286427,20221005,1
28286427,20220616,1
28286427,20221201,1
28286427,20221208,1
28286427,20220610,1
28286428,20220425,1
28286428,20220613,1
28286428,20220301,1
28286428,20221101,1
28286428,20221005,1
28286428,20220616,1
28286428,20221201,1
28286428,20221208,1
28286428,20220610,1
28286429,20220425,1
28286429,20220613,1
28286429,20220301,1
28286429,20221101,1
28286429,20221005,1
28286429,20220616,1
28286429,20221201,1
28286429,20221208,1
28286429,20220610,1
28286430,20220425,1
28286430,20220613,1
28286430,20220301,1
28286430,20221101,1
28286430,20221005,1
28286430,20220616,1
28286430,20221201,1
28286430,20221208,1
28286430,20220610,1
28286435,20220425,1
28286435,20220613,1
28286435,20220301,1
28286435,20221101,1
28286435,20221005,1
28286435,20220616,1
28286435,20221201,1
28286435,20221208,1
28286435,20220610,1
28286431,20220425,1
28286431,20220613,1
28286431,20220301,1
28286431,20221101,1
28286431,20221005,1
28286431,20220616,1
28286431,20221201,1
28286431,20221208,1
28286431,20220610,1
28286432,20220425,1
28286432,20220613,1
28286432,20220301,1
28286432,20221101,1
28286432,20221005,1
28286432,20220616,1
28286432,20221201,1
28286432,20221208,1
28286432,20220610,1
28286433,20220425,1
28286433,20220613,1
28286433,20220301,1
28286433,20221101,1
28286433,20221005,1
28286433,20220616,1
28286433,20221201,1
28286433,20221208,1
28286433,20220610,1
28286434,20220425,1
28286434,20220613,1
28286434,20220301,1
28286434,20221101,1
28286434,20221005,1
28286434,20220616,1
28286434,20221201,1
28286434,20221208,1
28286434,20220610,1
28286437,20220425,1
28286437,20220613,1
28286437,20220301,1
28286437,20221101,1
28286437,20221005,1
28286437,20220616,1
28286437,20221201,1
28286437,20221208,1
28286437,20220610,1
28286438,20220425,1
28286438,20220613,1
28286438,20220301,1
28286438,20221101,1
28286438,20221005,1
28286438,20220616,1
28286438,20221201,1
28286438,20221208,1
28286438,20220610,1
28286440,20220425,1
28286440,20220613,1
28286440,20220301,1
28286440,20221101,1
28286440,20221005,1
28286440,20220616,1
28286440,20221201,1
28286440,20221208,1
28286440,20220610,1
28286441,20220425,1
28286441,20220613,1
28286441,20220301,1
28286441,20221101,1
28286441,20221005,1
28286441,20220616,1
28286441,20221201,1
28286441,20221208,1
28286441,20220610,1
28286446,20220425,1
28286446,20220613,1
28286446,20220301,1
28286446,20221101,1
28286446,20221005,1
28286446,20220616,1
28286446,20221201,1
28286446,20221208,1
28286446,20220610,1
28286442,20220425,1
28286442,20220613,1
28286442,20220301,1
28286442,20221101,1
28286442,20221005,1
28286442,20220616,1
28286442,20221201,1
28286442,20221208,1
28286442,20220610,1
28286443,20220425,1
28286443,20220613,1
28286443,20220301,1
28286443,20221101,1
28286443,20221005,1
28286443,20220616,1
28286443,20221201,1
28286443,20221208,1
28286443,20220610,1
28286444,20220425,1
28286444,20220613,1
28286444,20220301,1
28286444,20221101,1
28286444,20221005,1
28286444,20220616,1
28286444,20221201,1
28286444,20221208,1
28286444,20220610,1
28286445,20220425,1
28286445,20220613,1
28286445,20220301,1
28286445,20221101,1
28286445,20221005,1
28286445,20220616,1
28286445,20221201,1
28286445,20221208,1
28286445,20220610,1
28279343,20220425,1
28279343,20220613,1
28279343,20220301,1
28279343,20221101,1
28279343,20221005,1
28279343,20220616,1
28279343,20221201,1
28279343,20221208,1
28279343,20220610,1
28279344,20220425,1
28279344,20220613,1
28279344,20220301,1
28279344,20221101,1
28279344,20221005,1
28279344,20220616,1
28279344,20221201,1
28279344,20221208,1
28279344,20220610,1
28279345,20220425,1
28279345,20220613,1
28279345,20220301,1
28279345,20221101,1
28279345,20221005,1
28279345,20220616,1
28279345,20221201,1
28279345,20221208,1
28279345,20220610,1
28279346,20220425,1
28279346,20220613,1
28279346,20220301,1
28279346,20221101,1
28279346,20221005,1
28279346,20220616,1
28279346,20221201,1
28279346,20221208,1
28279346,20220610,1
28279347,20220425,1
28279347,20220613,1
28279347,20220301,1
28279347,20221101,1
28279347,20221005,1
28279347,20220616,1
28279347,20221201,1
28279347,20221208,1
28279347,20220610,1
28279348,20220425,1
28279348,20220613,1
28279348,20220301,1
28279348,20221101,1
28279348,20221005,1
28279348,20220616,1
28279348,20221201,1
28279348,20221208,1
28279348,20220610,1
28279349,20220425,1
28279349,20220613,1
28279349,20220301,1
28279349,20221101,1
28279349,20221005,1
28279349,20220616,1
28279349,20221201,1
28279349,20221208,1
28279349,20220610,1
28279350,20220425,1
28279350,20220613,1
28279350,20220301,1
28279350,20221101,1
28279350,20221005,1
28279350,20220616,1
28279350,20221201,1
28279350,20221208,1
28279350,20220610,1
28275036,20220425,1
28275036,20220613,1
28275036,20220301,1
28275036,20221101,1
28275036,20221005,1
28275036,20220616,1
28275036,20221201,1
28275036,20221208,1
28275036,20220610,1
28275037,20220425,1
28275037,20220613,1
28275037,20220301,1
28275037,20221101,1
28275037,20221005,1
28275037,20220616,1
28275037,20221201,1
28275037,20221208,1
28275037,20220610,1
28239472,20220425,1
28239472,20220613,1
28239472,20220301,1
28239472,20221101,1
28239472,20221005,1
28239472,20220616,1
28239472,20221201,1
28239472,20221208,1
28239472,20220610,1
28239473,20220425,1
28239473,20220613,1
28239473,20220301,1
28239473,20221101,1
28239473,20221005,1
28239473,20220616,1
28239473,20221201,1
28239473,20221208,1
28239473,20220610,1
28239474,20220425,1
28239474,20220613,1
28239474,20220301,1
28239474,20221101,1
28239474,20221005,1
28239474,20220616,1
28239474,20221201,1
28239474,20221208,1
28239474,20220610,1
28239475,20220425,1
28239475,20220613,1
28239475,20220301,1
28239475,20221101,1
28239475,20221005,1
28239475,20220616,1
28239475,20221201,1
28239475,20221208,1
28239475,20220610,1
28239476,20220425,1
28239476,20220613,1
28239476,20220301,1
28239476,20221101,1
28239476,20221005,1
28239476,20220616,1
28239476,20221201,1
28239476,20221208,1
28239476,20220610,1
28224390,20220425,1
28224390,20220613,1
28224390,20220301,1
28224390,20221101,1
28224390,20221005,1
28224390,20220616,1
28224390,20221201,1
28224390,20221208,1
28224390,20220610,1
28224391,20220425,1
28224391,20220613,1
28224391,20220301,1
28224391,20221101,1
28224391,20221005,1
28224391,20220616,1
28224391,20221201,1
28224391,20221208,1
28224391,20220610,1
28224392,20220425,1
28224392,20220613,1
28224392,20220301,1
28224392,20221101,1
28224392,20221005,1
28224392,20220616,1
28224392,20221201,1
